Objects
100
,,Global Angle cup:cup,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1833,0,0.003714,-0.004397,-0.002839,-68.426743,9.159349,480.154510
1834,0,0.003589,-0.004446,-0.002852,-68.434525,9.157895,480.157257
1835,0,0.003707,-0.004679,-0.003012,-68.435394,9.164620,480.171082
1836,0,0.003649,-0.004680,-0.002932,-68.446793,9.156559,480.169037
1837,0,0.003604,-0.004648,-0.003163,-68.440918,9.142892,480.155548
1838,0,0.003597,-0.004587,-0.003012,-68.434242,9.139219,480.158295
1839,0,0.003646,-0.004503,-0.002657,-68.422783,9.135122,480.160950
1840,0,0.003673,-0.004319,-0.002741,-68.415161,9.148385,480.169342
1841,0,0.003624,-0.004364,-0.002738,-68.413895,9.138864,480.162964
1842,0,0.003693,-0.004468,-0.002747,-68.418327,9.146269,480.156708
1843,0,0.003640,-0.004468,-0.003024,-68.428917,9.161885,480.150879
1844,0,0.003625,-0.004591,-0.002833,-68.435951,9.175703,480.163727
1845,0,0.003573,-0.004749,-0.003019,-68.451469,9.149387,480.164185
1846,0,0.003709,-0.004838,-0.003079,-68.446228,9.136689,480.166382
1847,0,0.003614,-0.004669,-0.002998,-68.438507,9.119561,480.166351
1848,0,0.003614,-0.004401,-0.002894,-68.421211,9.133934,480.176788
1849,0,0.003549,-0.004244,-0.002435,-68.405876,9.162430,480.153900
1850,0,0.003727,-0.004145,-0.002490,-68.391922,9.166507,480.140686
1851,0,0.003681,-0.004298,-0.002696,-68.398514,9.142940,480.146149
1852,0,0.003621,-0.004593,-0.002981,-68.413239,9.137067,480.169708
1853,0,0.003705,-0.004656,-0.003093,-68.428246,9.149648,480.175934
1854,0,0.003596,-0.004743,-0.003035,-68.431763,9.168935,480.166443
1855,0,0.003696,-0.004675,-0.003075,-68.426170,9.165425,480.146454
1856,0,0.003759,-0.004745,-0.002993,-68.427574,9.154809,480.140045
1857,0,0.003654,-0.004653,-0.002856,-68.431587,9.140026,480.153809
1858,0,0.003735,-0.004606,-0.002789,-68.428215,9.132049,480.172241
1859,0,0.003553,-0.004539,-0.002559,-68.420235,9.130945,480.165833
1860,0,0.003587,-0.004299,-0.002548,-68.415924,9.141987,480.150879
1861,0,0.003649,-0.004108,-0.002571,-68.409744,9.139092,480.154968
1862,0,0.003682,-0.004197,-0.002692,-68.417816,9.143061,480.169586
1863,0,0.003708,-0.004591,-0.002972,-68.432137,9.140303,480.191345
1864,0,0.003702,-0.004804,-0.003248,-68.448837,9.147464,480.188171
1865,0,0.003646,-0.004925,-0.003306,-68.454269,9.145796,480.170990
1866,0,0.003817,-0.004806,-0.003096,-68.450775,9.140226,480.148499
1867,0,0.003697,-0.004631,-0.002816,-68.427254,9.140364,480.135742
1868,0,0.003591,-0.004410,-0.002843,-68.419594,9.132923,480.143280
1869,0,0.003587,-0.004264,-0.002764,-68.416908,9.115478,480.156067
1870,0,0.003549,-0.004291,-0.002759,-68.414474,9.116280,480.163055
1871,0,0.003558,-0.004222,-0.002612,-68.420609,9.137818,480.180176
1872,0,0.003597,-0.004334,-0.002472,-68.426201,9.161479,480.185394
1873,0,0.003919,-0.004696,-0.002937,-68.434006,9.166446,480.178009
1874,0,0.003776,-0.004948,-0.003203,-68.440895,9.164726,480.175690
1875,0,0.003767,-0.004922,-0.003221,-68.448311,9.142801,480.162659
1876,0,0.003872,-0.004900,-0.003406,-68.437111,9.130738,480.145691
1877,0,0.003762,-0.004472,-0.003091,-68.410751,9.138246,480.131775
1878,0,0.003619,-0.004312,-0.002874,-68.389793,9.140700,480.127228
1879,0,0.003563,-0.004288,-0.002632,-68.387993,9.138088,480.149567
1880,0,0.003490,-0.004230,-0.002746,-68.395218,9.147407,480.168945
1881,0,0.003748,-0.004373,-0.002846,-68.413353,9.151106,480.170929
1882,0,0.003877,-0.004395,-0.002880,-68.429192,9.167967,480.176697
1883,0,0.003820,-0.004779,-0.002723,-68.429329,9.173174,480.178864
1884,0,0.003990,-0.004787,-0.003183,-68.423637,9.170115,480.166992
1885,0,0.003820,-0.004949,-0.003321,-68.415268,9.149549,480.159119
1886,0,0.003657,-0.004756,-0.003322,-68.414780,9.132732,480.159149
1887,0,0.003561,-0.004445,-0.002833,-68.419777,9.140781,480.143555
1888,0,0.003376,-0.004429,-0.002863,-68.405533,9.149525,480.130371
1889,0,0.003410,-0.004359,-0.002850,-68.397774,9.155724,480.131165
1890,0,0.003506,-0.004395,-0.002743,-68.397209,9.146647,480.157196
1891,0,0.003671,-0.004425,-0.002845,-68.411125,9.154449,480.181091
1892,0,0.003638,-0.004480,-0.002905,-68.416206,9.154340,480.193939
1893,0,0.003666,-0.004445,-0.002841,-68.424904,9.155326,480.171173
1894,0,0.003931,-0.004681,-0.003024,-68.432243,9.167110,480.156494
1895,0,0.003921,-0.004851,-0.003008,-68.435745,9.169798,480.159546
1896,0,0.003721,-0.004630,-0.003196,-68.426369,9.145022,480.153534
1897,0,0.003639,-0.004460,-0.002947,-68.413185,9.142467,480.124268
1898,0,0.003436,-0.004308,-0.002564,-68.403893,9.155711,480.115509
1899,0,0.003372,-0.004325,-0.002767,-68.404564,9.162637,480.139954
1900,0,0.003631,-0.004581,-0.002828,-68.406937,9.159360,480.159973
1901,0,0.003730,-0.004481,-0.002878,-68.405396,9.147559,480.173065
1902,0,0.003688,-0.004432,-0.002812,-68.401825,9.152606,480.175049
1903,0,0.003657,-0.004523,-0.002755,-68.414841,9.147149,480.177643
1904,0,0.003922,-0.004605,-0.003051,-68.428970,9.161983,480.172058
1905,0,0.003922,-0.004762,-0.002962,-68.434708,9.168158,480.161682
1906,0,0.003861,-0.004629,-0.002903,-68.421288,9.148550,480.146759
1907,0,0.003661,-0.004447,-0.002805,-68.416855,9.144842,480.140930
1908,0,0.003480,-0.004365,-0.002805,-68.415092,9.147175,480.143738
1909,0,0.003515,-0.004454,-0.002863,-68.412010,9.152072,480.147522
1910,0,0.003744,-0.004596,-0.003022,-68.416260,9.166739,480.154633
1911,0,0.003690,-0.004500,-0.002789,-68.420204,9.158301,480.162506
1912,0,0.003666,-0.004351,-0.002748,-68.418030,9.152104,480.169708
1913,0,0.003821,-0.004527,-0.002806,-68.409386,9.140536,480.178650
1914,0,0.003674,-0.004578,-0.002891,-68.424301,9.154279,480.189545
1915,0,0.003832,-0.004675,-0.002931,-68.433601,9.167474,480.185974
1916,0,0.003791,-0.004596,-0.003019,-68.431984,9.162362,480.174042
1917,0,0.003616,-0.004461,-0.002718,-68.431679,9.152156,480.150787
1918,0,0.003484,-0.004312,-0.002609,-68.435501,9.163606,480.127533
1919,0,0.003435,-0.004470,-0.002662,-68.432213,9.154915,480.142792
1920,0,0.003720,-0.004546,-0.002982,-68.419273,9.139422,480.167633
1921,0,0.003754,-0.004570,-0.003047,-68.402596,9.133347,480.177399
1922,0,0.003650,-0.004517,-0.002881,-68.404007,9.140270,480.177917
1923,0,0.003591,-0.004416,-0.002760,-68.415588,9.153519,480.175354
1924,0,0.003802,-0.004669,-0.002936,-68.422592,9.169636,480.165009
1925,0,0.003554,-0.004575,-0.002974,-68.433273,9.164514,480.162506
1926,0,0.003584,-0.004480,-0.002731,-68.421082,9.163131,480.160950
1927,0,0.003477,-0.004463,-0.002946,-68.407280,9.160428,480.156769
1928,0,0.003561,-0.004498,-0.002941,-68.396309,9.159218,480.149170
1929,0,0.003667,-0.004486,-0.002856,-68.406960,9.139464,480.138153
1930,0,0.003854,-0.004622,-0.003435,-68.399956,9.121294,480.154694
1931,0,0.003781,-0.004744,-0.003190,-68.395943,9.110314,480.166809
1932,0,0.003673,-0.004573,-0.003034,-68.394737,9.134832,480.171844
1933,0,0.003658,-0.004615,-0.002828,-68.393608,9.148788,480.166351
1934,0,0.003682,-0.004537,-0.003033,-68.413116,9.161926,480.164673
1935,0,0.003727,-0.004594,-0.003067,-68.409691,9.167997,480.165466
1936,0,0.003593,-0.004577,-0.003146,-68.404724,9.135950,480.171112
1937,0,0.003622,-0.004454,-0.003039,-68.403175,9.131171,480.170746
1938,0,0.003733,-0.004592,-0.002946,-68.398483,9.146059,480.166077
1939,0,0.003637,-0.004670,-0.002838,-68.403725,9.152021,480.151825
1940,0,0.003765,-0.004594,-0.003078,-68.414207,9.154606,480.141266
1941,0,0.003745,-0.004576,-0.003010,-68.415001,9.140789,480.150848
1942,0,0.003684,-0.004545,-0.002928,-68.416214,9.139254,480.165466
1943,0,0.003587,-0.004413,-0.002781,-68.421257,9.156500,480.173706
1944,0,0.003521,-0.004403,-0.002810,-68.433235,9.166653,480.161865
1945,0,0.003785,-0.004549,-0.002836,-68.426895,9.166368,480.153015
1946,0,0.003711,-0.004529,-0.002581,-68.430840,9.156379,480.162170
1947,0,0.003684,-0.004453,-0.003044,-68.415886,9.151786,480.181610
1948,0,0.003581,-0.004511,-0.002910,-68.409737,9.149529,480.184723
1949,0,0.003605,-0.004610,-0.002834,-68.404251,9.155881,480.151459
1950,0,0.003577,-0.004458,-0.002571,-68.419853,9.161372,480.133972
1951,0,0.003690,-0.004562,-0.002820,-68.417839,9.150495,480.138123
1952,0,0.003709,-0.004583,-0.002806,-68.414413,9.154229,480.148224
1953,0,0.003795,-0.004418,-0.002830,-68.420662,9.164339,480.169983
1954,0,0.003628,-0.004607,-0.002890,-68.418358,9.165157,480.180084
1955,0,0.003747,-0.004578,-0.002804,-68.417183,9.175230,480.179749
1956,0,0.003784,-0.004482,-0.002689,-68.411911,9.170352,480.156433
1957,0,0.003756,-0.004542,-0.002806,-68.400543,9.161578,480.146454
1958,0,0.003605,-0.004519,-0.002869,-68.405487,9.157016,480.144592
1959,0,0.003623,-0.004444,-0.002985,-68.407707,9.164858,480.139038
1960,0,0.003649,-0.004483,-0.002852,-68.405197,9.169789,480.139282
1961,0,0.003627,-0.004499,-0.002966,-68.401566,9.155314,480.139130
1962,0,0.003762,-0.004569,-0.002941,-68.407974,9.155785,480.137115
1963,0,0.003640,-0.004557,-0.002920,-68.410995,9.160279,480.153961
1964,0,0.003671,-0.004571,-0.002961,-68.414040,9.160913,480.162567
1965,0,0.003747,-0.004493,-0.003031,-68.409164,9.160511,480.172485
1966,0,0.003619,-0.004436,-0.002787,-68.409538,9.152285,480.176178
1967,0,0.003590,-0.004424,-0.002812,-68.405724,9.157111,480.168793
1968,0,0.003753,-0.004526,-0.002798,-68.410255,9.160215,480.143860
1969,0,0.003760,-0.004519,-0.002783,-68.416153,9.152530,480.128937
1970,0,0.003582,-0.004591,-0.002759,-68.414978,9.153917,480.142151
1971,0,0.003650,-0.004502,-0.002832,-68.420769,9.156849,480.160278
1972,0,0.003730,-0.004544,-0.002695,-68.415627,9.156815,480.161896
1973,0,0.003634,-0.004528,-0.002905,-68.410522,9.158647,480.154327
1974,0,0.003677,-0.004428,-0.002806,-68.412193,9.149939,480.169891
1975,0,0.003727,-0.004562,-0.002894,-68.413940,9.154240,480.174377
1976,0,0.003652,-0.004477,-0.002890,-68.413788,9.156436,480.170013
1977,0,0.003705,-0.004490,-0.002878,-68.420250,9.147707,480.168823
1978,0,0.003666,-0.004500,-0.002858,-68.412102,9.140818,480.167542
1979,0,0.003772,-0.004542,-0.003016,-68.413628,9.141060,480.159332
1980,0,0.003683,-0.004479,-0.002959,-68.410172,9.146078,480.159088
1981,0,0.003719,-0.004448,-0.002995,-68.407745,9.146570,480.156433
1982,0,0.003655,-0.004580,-0.002878,-68.412773,9.150063,480.158417
1983,0,0.003670,-0.004619,-0.002930,-68.419701,9.155903,480.160736
1984,0,0.003499,-0.004492,-0.002903,-68.417969,9.147399,480.167938
1985,0,0.003596,-0.004548,-0.003038,-68.415771,9.141559,480.165314
1986,0,0.003593,-0.004359,-0.002879,-68.414772,9.137806,480.152771
1987,0,0.003605,-0.004434,-0.002930,-68.413368,9.152431,480.165009
1988,0,0.003626,-0.004472,-0.002965,-68.418182,9.152473,480.171692
1989,0,0.003558,-0.004548,-0.002921,-68.416306,9.149551,480.165497
1990,0,0.003705,-0.004521,-0.002909,-68.422813,9.145848,480.160919
1991,0,0.003646,-0.004444,-0.003126,-68.418709,9.139862,480.154694
1992,0,0.003703,-0.004540,-0.003027,-68.417511,9.143310,480.156830
1993,0,0.003720,-0.004591,-0.003135,-68.415543,9.151407,480.156281
1994,0,0.003623,-0.004591,-0.003195,-68.419510,9.157192,480.163422
1995,0,0.003607,-0.004480,-0.002942,-68.422852,9.145286,480.160889
1996,0,0.003614,-0.004529,-0.003014,-68.415451,9.143353,480.155579
1997,0,0.003691,-0.004431,-0.002845,-68.413712,9.150366,480.153992
1998,0,0.003685,-0.004391,-0.002740,-68.417786,9.159727,480.158356
1999,0,0.003711,-0.004353,-0.002773,-68.427727,9.150962,480.168823
2000,0,0.003733,-0.004630,-0.002939,-68.416664,9.149126,480.172119
2001,0,0.003723,-0.004647,-0.003120,-68.414001,9.127929,480.176697
2002,0,0.003878,-0.004596,-0.003078,-68.408501,9.130445,480.175293
2003,0,0.003670,-0.004410,-0.002722,-68.411522,9.158113,480.151215
2004,0,0.003534,-0.004423,-0.002614,-68.414558,9.171034,480.141846
2005,0,0.003585,-0.004383,-0.002750,-68.413994,9.161348,480.140045
2006,0,0.003596,-0.004428,-0.002824,-68.411545,9.157961,480.160156
2007,0,0.003564,-0.004468,-0.002825,-68.413277,9.155908,480.156281
2008,0,0.003578,-0.004437,-0.002946,-68.406097,9.148598,480.174377
2009,0,0.003703,-0.004551,-0.002965,-68.400040,9.141382,480.173279
2010,0,0.003744,-0.004559,-0.003014,-68.408958,9.149627,480.178528
2011,0,0.003586,-0.004505,-0.002858,-68.410027,9.157159,480.178345
2012,0,0.003563,-0.004522,-0.002782,-68.395836,9.146728,480.172058
2013,0,0.003744,-0.004601,-0.002839,-68.398064,9.145363,480.152618
2014,0,0.003683,-0.004495,-0.002691,-68.402023,9.160031,480.155853
2015,0,0.003625,-0.004507,-0.002416,-68.401382,9.170309,480.155762
2016,0,0.003475,-0.004486,-0.002739,-68.413094,9.154164,480.152863
2017,0,0.003660,-0.004561,-0.002693,-68.402786,9.151989,480.147675
2018,0,0.003606,-0.004538,-0.002860,-68.405563,9.163121,480.159302
2019,0,0.003687,-0.004492,-0.002669,-68.397255,9.154631,480.161072
2020,0,0.003716,-0.004310,-0.002989,-68.404160,9.162119,480.163330
2021,0,0.003676,-0.004432,-0.002887,-68.397774,9.149113,480.166687
2022,0,0.003675,-0.004567,-0.002900,-68.400032,9.143547,480.158295
2023,0,0.003596,-0.004565,-0.002809,-68.404503,9.153131,480.147034
2024,0,0.003590,-0.004424,-0.002831,-68.413651,9.163866,480.146881
2025,0,0.003738,-0.004459,-0.002859,-68.412750,9.160826,480.146088
2026,0,0.003519,-0.004531,-0.002761,-68.412643,9.155317,480.157043
2027,0,0.003575,-0.004533,-0.002925,-68.411858,9.166526,480.152496
2028,0,0.003680,-0.004429,-0.002737,-68.414436,9.149967,480.149567
2029,0,0.003723,-0.004404,-0.002902,-68.402924,9.145791,480.150116
2030,0,0.003617,-0.004474,-0.002884,-68.397812,9.146071,480.157501
2031,0,0.003633,-0.004411,-0.002939,-68.398193,9.163964,480.156769
2032,0,0.003602,-0.004523,-0.002949,-68.396576,9.155668,480.151337
2033,0,0.003692,-0.004566,-0.002830,-68.411285,9.149064,480.140198
2034,0,0.003769,-0.004526,-0.002902,-68.416061,9.162684,480.143524
2035,0,0.003657,-0.004626,-0.002902,-68.411545,9.176811,480.138824
2036,0,0.003544,-0.004426,-0.003037,-68.410309,9.158119,480.140045
2037,0,0.003669,-0.004595,-0.002922,-68.401016,9.151494,480.151276
2038,0,0.003742,-0.004457,-0.002995,-68.390381,9.148614,480.161926
2039,0,0.003627,-0.004531,-0.003086,-68.386467,9.138255,480.167206
2040,0,0.003726,-0.004549,-0.002994,-68.379639,9.145118,480.145630
2041,0,0.003670,-0.004455,-0.003159,-68.382332,9.152704,480.138580
2042,0,0.003623,-0.004494,-0.003105,-68.391045,9.155332,480.149750
2043,0,0.003671,-0.004606,-0.003005,-68.399986,9.143115,480.156616
2044,0,0.003722,-0.004648,-0.003152,-68.405289,9.140383,480.165497
2045,0,0.003627,-0.004597,-0.003020,-68.407745,9.145962,480.158020
2046,0,0.003603,-0.004619,-0.003079,-68.407898,9.139354,480.155701
2047,0,0.003722,-0.004580,-0.003064,-68.410667,9.158394,480.157684
2048,0,0.003758,-0.004467,-0.002980,-68.408386,9.169871,480.162628
2049,0,0.003649,-0.004463,-0.002632,-68.402428,9.157166,480.169250
2050,0,0.003723,-0.004519,-0.002952,-68.398529,9.154124,480.163605
2051,0,0.003661,-0.004503,-0.002852,-68.409912,9.150166,480.154175
2052,0,0.003700,-0.004552,-0.002972,-68.405624,9.150721,480.149353
2053,0,0.003598,-0.004532,-0.003018,-68.413345,9.155346,480.155365
2054,0,0.003587,-0.004642,-0.002973,-68.409851,9.154245,480.157471
2055,0,0.003673,-0.004571,-0.003049,-68.405861,9.153752,480.162781
2056,0,0.003681,-0.004575,-0.003037,-68.400826,9.149808,480.162384
2057,0,0.003660,-0.004539,-0.002802,-68.406723,9.155518,480.155396
2058,0,0.003786,-0.004586,-0.002753,-68.411957,9.161441,480.152100
2059,0,0.003572,-0.004586,-0.002685,-68.419167,9.155816,480.170776
2060,0,0.003800,-0.004563,-0.003145,-68.422615,9.144584,480.175720
2061,0,0.003745,-0.004583,-0.002849,-68.408257,9.139216,480.165619
2062,0,0.003643,-0.004560,-0.002844,-68.417549,9.139572,480.165192
2063,0,0.003633,-0.004486,-0.003061,-68.410332,9.157166,480.155487
2064,0,0.003637,-0.004541,-0.002949,-68.410851,9.159899,480.161499
2065,0,0.003655,-0.004554,-0.002825,-68.403015,9.158745,480.152832
2066,0,0.003686,-0.004515,-0.002864,-68.404236,9.153742,480.155365
2067,0,0.003692,-0.004540,-0.002930,-68.417542,9.144062,480.166229
2068,0,0.003722,-0.004511,-0.002754,-68.419510,9.150481,480.162445
2069,0,0.003618,-0.004427,-0.002731,-68.416245,9.153819,480.159576
2070,0,0.003616,-0.004398,-0.002660,-68.425858,9.161910,480.151031
2071,0,0.003537,-0.004497,-0.002827,-68.421219,9.157368,480.147552
2072,0,0.003664,-0.004457,-0.002742,-68.420151,9.168143,480.151672
2073,0,0.003732,-0.004446,-0.002834,-68.417625,9.162860,480.163269
2074,0,0.003695,-0.004582,-0.002875,-68.406380,9.161961,480.158539
2075,0,0.003645,-0.004427,-0.003060,-68.409378,9.153425,480.146454
2076,0,0.003603,-0.004466,-0.002961,-68.409264,9.143969,480.147156
2077,0,0.003659,-0.004484,-0.003085,-68.409645,9.139791,480.159393
2078,0,0.003677,-0.004610,-0.002689,-68.406319,9.154201,480.160553
2079,0,0.003662,-0.004473,-0.003032,-68.410416,9.161607,480.167877
2080,0,0.003604,-0.004451,-0.002811,-68.406830,9.158150,480.163849
2081,0,0.003624,-0.004502,-0.002778,-68.408104,9.156194,480.165771
2082,0,0.003641,-0.004528,-0.002885,-68.415062,9.165603,480.169434
2083,0,0.003631,-0.004633,-0.002958,-68.416855,9.157495,480.166351
2084,0,0.003739,-0.004632,-0.003060,-68.420517,9.147808,480.163116
2085,0,0.003792,-0.004606,-0.003047,-68.412262,9.143379,480.171417
2086,0,0.003529,-0.004509,-0.002777,-68.405983,9.144711,480.173096
2087,0,0.003553,-0.004374,-0.002752,-68.405403,9.158132,480.151764
2088,0,0.003608,-0.004451,-0.002693,-68.407608,9.166073,480.123322
2089,0,0.003670,-0.004532,-0.002779,-68.412651,9.166838,480.128143
2090,0,0.003595,-0.004523,-0.002498,-68.414940,9.166198,480.154297
2091,0,0.003576,-0.004495,-0.002844,-68.417900,9.158360,480.178375
2092,0,0.003627,-0.004517,-0.002879,-68.422012,9.144884,480.159790
2093,0,0.003664,-0.004500,-0.002883,-68.412857,9.143465,480.150787
2094,0,0.003660,-0.004536,-0.002931,-68.423370,9.159919,480.147522
2095,0,0.003551,-0.004554,-0.002740,-68.414810,9.157278,480.139709
2096,0,0.003521,-0.004496,-0.002693,-68.401497,9.150171,480.143738
2097,0,0.003756,-0.004472,-0.002711,-68.394203,9.152779,480.165466
2098,0,0.003680,-0.004475,-0.002932,-68.401253,9.162234,480.160187
2099,0,0.003629,-0.004475,-0.002741,-68.406898,9.166698,480.140564
2100,0,0.003667,-0.004507,-0.002732,-68.410255,9.170840,480.140503
2101,0,0.003669,-0.004592,-0.002932,-68.416161,9.151147,480.145355
2102,0,0.003602,-0.004722,-0.003030,-68.412270,9.159968,480.165070
2103,0,0.003660,-0.004461,-0.002995,-68.419724,9.153731,480.160187
2104,0,0.003714,-0.004532,-0.003006,-68.409439,9.165936,480.148987
2105,0,0.003766,-0.004426,-0.002830,-68.401016,9.160254,480.134338
2106,0,0.003716,-0.004500,-0.002886,-68.394707,9.154305,480.146149
2107,0,0.003743,-0.004444,-0.002891,-68.397263,9.149420,480.162079
2108,0,0.003734,-0.004464,-0.003204,-68.411400,9.140659,480.161835
2109,0,0.003648,-0.004497,-0.003145,-68.422081,9.151006,480.158142
2110,0,0.003657,-0.004551,-0.002748,-68.420334,9.166226,480.152771
2111,0,0.003662,-0.004425,-0.002793,-68.426682,9.169652,480.146057
2112,0,0.003628,-0.004467,-0.003006,-68.408592,9.167848,480.133789
2113,0,0.003643,-0.004426,-0.002722,-68.407959,9.158219,480.133911
2114,0,0.003629,-0.004459,-0.002688,-68.415405,9.152157,480.155914
2115,0,0.003709,-0.004445,-0.002852,-68.415649,9.152881,480.162048
2116,0,0.003028,-0.004669,-0.000621,-68.331100,9.202617,480.217499
2117,0,0.003026,-0.004756,-0.000641,-68.336449,9.197209,480.209106
2118,0,0.003609,-0.004508,-0.002907,-68.421593,9.144113,480.145233
2119,0,0.003568,-0.004611,-0.002852,-68.421104,9.158728,480.142273
2120,0,0.003607,-0.004596,-0.002720,-68.419449,9.167419,480.146484
2121,0,0.003809,-0.004559,-0.003011,-68.416550,9.155228,480.152496
2122,0,0.003676,-0.004556,-0.003113,-68.411652,9.127763,480.152252
2123,0,0.003710,-0.004495,-0.003072,-68.404945,9.132248,480.156036
2124,0,0.003656,-0.004529,-0.002904,-68.397285,9.141954,480.164948
2125,0,0.003694,-0.004537,-0.002796,-68.398895,9.159222,480.153839
2126,0,0.003676,-0.004406,-0.002830,-68.405960,9.163893,480.147888
2127,0,0.003799,-0.004500,-0.002935,-68.404434,9.161180,480.141174
2128,0,0.003799,-0.004585,-0.003109,-68.416374,9.148249,480.142181
